date,norad_id,satellite_name,altitude_km,semi_major_axis_km,decay_rate_m,is_maneuver,sin_doy,cos_doy,eccentricity,perigee_alt_km,mean_motion,is_circular,Kp_mean,Kp_max,Kp_min,Kp_Lag_3h,Kp_Lag_6h,Kp_Lag_24h,Kp_Roll_24h_Mean,Kp_Roll_72h_Mean
2024-10-02,11,VANGUARD 2,1367.9992629373762,8109.669778349971,22.989874665654497,False,-0.9993706508539969,0.03547255575312556,0.1453945,552.4313957616669,0.05186989666178503,False,1.4167083333333332,2.0,0.667,1.458375,1.458375,1.3610416666666667,1.4597037037037046,1.838423804012346
2024-10-03,11,VANGUARD 2,2178.3701980150377,8109.647116086993,22.662262977974024,False,-0.9986126020839734,0.052658056924614005,0.1453913,552.4379793378548,0.051870114086176596,False,1.819416666666667,3.0,1.0,1.7082916666666668,1.5832916666666668,1.4167083333333332,1.4673900462962972,1.5025360725308643
2024-10-04,11,VANGUARD 2,2747.128979368162,8109.641608585226,5.507501767169742,False,-0.9975590477788613,0.06982797572987089,0.1453943,552.4089436541035,0.0518701669260197,False,1.9027500000000002,3.0,1.0,1.7916666666666667,1.75,1.819416666666667,1.807294560185186,1.5781294367283953
2024-10-05,11,VANGUARD 2,2911.904007990623,8109.622539330537,19.069254689384252,False,-0.9962102997023297,0.0869772313136861,0.1453905,552.4234635260009,0.051870349880158546,False,1.3473333333333333,2.333,0.333,1.5278333333333334,1.6388749999999999,1.9027500000000002,1.7341331018518529,1.6696059027777779
2024-10-06,11,VANGUARD 2,2636.903775647844,8109.611897343507,10.641987029885058,False,-0.9945667569706337,0.1041007489354256,0.1453944,552.3827412963865,0.051870451981919787,False,2.5276666666666667,5.111,0.333,2.08325,1.8194166666666665,1.3473333333333333,1.5824074074074082,1.7079450231481486
2024-10-07,11,VANGUARD 2,1983.0101299467333,8109.593210280674,18.68706283312349,False,-0.9926289059345095,0.121193461470736,0.1453922,552.384612332904,0.0518706312708672,False,5.138958333333333,6.333666666666667,3.0,5.000041666666667,4.708375,2.5276666666666667,4.117255787037037,2.477932098765432
2024-10-08,11,VANGUARD 2,1157.6991360470324,8109.525184641868,68.02563880592061,False,-0.9903973200352558,0.1382503109109819,0.1453865,552.372701384933,0.05187128393674098,False,4.72225,7.0,3.333,4.944541666666667,5.194541666666667,5.138958333333333,5.355425925925926,3.6850297067901234
2024-10-09,11,VANGUARD 2,592.6002347849973,8109.543584804278,-18.40016241021658,True,-0.9878726596350429,0.15526624985999563,0.145389,552.3681525531692,0.051871107396687134,False,3.0832916666666663,4.333,2.0,3.3332916666666663,3.5832916666666663,4.72225,3.8035908564814824,4.425424189814815
2024-10-10,11,VANGUARD 2,726.741587701779,8109.527121974863,16.462829415104352,False,-0.9850556718215013,0.172236243027682,0.1453848,552.388143251972,0.051871265348984445,False,4.889,8.667,1.333,4.097291666666666,3.3056249999999996,3.0832916666666663,3.060992476851853,4.073336419753086
2024-10-11,11,VANGUARD 2,1438.5129030292771,8109.401275045278,125.84692958444066,False,-0.981947190186646,0.18915526872004093,0.1453678,552.4184523747517,0.05187247281139421,False,5.791666666666667,8.333,3.0,6.444500000000001,7.111166666666667,4.889,6.666563078703704,4.510382137345679
2024-10-12,11,VANGUARD 2,2235.137280874068,8109.477970466363,-76.69542108487803,True,-0.9785481345802031,0.20601832032517084,0.1453836,552.3558689992706,0.05187173693694833,False,2.958375,4.667,1.111,3.138875,3.166625,5.791666666666667,3.7858483796296305,4.504467978395062
2024-10-13,11,VANGUARD 2,2770.4249108806857,8109.469225323198,8.745143165469926,False,-0.9748595108374125,0.22282040779479959,0.1453891,552.3037931757608,0.05187182084365212,False,0.9305416666666666,1.667,0.0,1.0555416666666666,1.2360833333333334,2.958375,1.7785300925925933,4.076980516975309
2024-10-14,11,VANGUARD 2,2899.741370258016,8109.461717161368,7.508161829719029,False,-0.9708824104813836,0.23955655912092708,0.1453945,552.2535855255501,0.051871892882117,False,1.4029166666666668,3.667,0.667,1.11125,0.9446249999999999,0.9305416666666666,1.0605052083333344,2.2082945601851853
2024-10-15,11,VANGUARD 2,2596.315932332813,8109.4520216080255,9.695553342680796,False,-0.9666180104000972,0.2562218218071163,0.1454049,552.1609613513137,0.05187198590816613,False,2.5137500000000004,3.333,1.778,2.6804166666666664,2.777625,1.4029166666666668,2.249742476851853,1.6962592592592591
2024-10-16,11,VANGUARD 2,1928.9617786218937,8109.4400841114675,11.93749655794818,False,-0.9620675724981452,0.27281126433401914,0.14541,552.1094014808186,0.0518721004453983,False,2.750166666666667,3.0,1.667,2.6529166666666666,2.5417916666666667,2.5137500000000004,2.5455908564814824,1.9519461805555558
2024-10-17,11,VANGUARD 2,1113.6978951321869,8109.422116556616,17.967554851566092,False,-0.957232443323312,0.28931997761869527,0.145416,552.0453900554194,0.05187227284029516,False,1.7638749999999999,3.0,0.333,1.8055833333333335,1.8889583333333333,2.750166666666667,2.3058622685185193,2.3670652006172843
2024-10-18,11,VANGUARD 2,583.5368459641578,8109.408955874701,13.16068191499653,False,-0.9521140536681102,0.3057430764672831,0.1454239,551.9700788164746,0.05187239911486654,False,2.4999583333333333,4.555666666666666,0.333,2.2777083333333334,2.1526666666666667,1.7638749999999999,1.9099994212962974,2.253817515432099
2024-10-19,11,VANGUARD 2,755.357919502116,8109.393175860007,15.780014693518751,False,-0.9467139181463862,0.3220757010206104,0.1454327,551.8852309331123,0.05187255052217915,False,3.5834166666666665,5.0,2.0,3.66675,3.5834166666666665,2.4999583333333333,3.397053240740741,2.5376383101851854
2024-10-20,11,VANGUARD 2,1484.1118675754888,8109.393753398097,-0.5775380896011484,True,-0.9410336347451197,0.3383130181923076,0.1454399,551.8273368432538,0.05187254498075877,False,1.180625,3.0,0.333,1.48625,1.86125,3.5834166666666665,2.352706018518519,2.553252893518519
2024-10-21,11,VANGUARD 2,2274.6140318209045,8109.398387349165,-4.633951068171882,True,-0.9350748843515574,0.3544502230989869,0.1454501,551.7485809693908,0.05187250051849608,False,1.2499166666666668,2.0,0.333,1.1526666666666667,1.0415416666666666,1.180625,0.9407071759259268,2.2301554783950617
2024-10-22,11,VANGUARD 2,2790.192132635666,8109.392407325229,5.980023935990175,False,-0.9288394302558068,0.3704825404820963,0.1454585,551.6753518443129,0.05187255789619524,False,1.9722916666666668,3.0,1.333,1.9861250000000001,1.97225,1.2499166666666668,1.7120364583333343,1.6684832175925928
2024-10-23,11,VANGUARD 2,2894.445367913085,8109.38373517322,8.672152009239653,False,-0.9223291176290545,0.3864052261209853,0.1454642,551.6217176432365,0.05187264110476733,False,2.0001666666666664,3.0,0.667,1.9863333333333333,2.00025,1.9722916666666668,2.0954635416666676,1.582735725308642
2024-10-24,11,VANGUARD 2,2566.8374190754907,8109.3709793756125,12.755797607496788,False,-0.9155458729775467,0.40221356823680365,0.1454687,551.5743251881158,0.05187276349598112,False,2.1805416666666666,4.333,1.0,2.1944166666666667,2.194375,2.0001666666666664,2.23863888888889,2.0153796296296296
2024-10-25,11,VANGUARD 2,1884.0691870306332,8109.35260747719,18.371898422628874,False,-0.9084917035725082,0.41790288888678667,0.1454751,551.506725969185,0.05187293977423558,False,0.41650000000000004,1.0,0.0,0.49983333333333335,0.6526666666666666,2.1805416666666666,1.0194056712962973,1.784502700617284
2024-10-26,11,VANGUARD 2,1075.1019238540632,8109.347800787276,4.806689913493756,False,-0.9011686968561569,0.4334685453485363,0.1454764,551.4920763808268,0.05187298589456106,False,2.1112083333333334,4.0,0.0,1.7917500000000002,1.3611666666666666,0.41650000000000004,0.9569525462962972,1.4049990354938273
2024-10-27,11,VANGUARD 2,579.4134927043361,8109.330047473966,17.75331331009511,False,-0.8935790198239952,0.4489059314938798,0.1454758,551.4817713536531,0.05187315623869606,False,2.25025,2.667,1.0,2.361333333333333,2.5279583333333333,2.1112083333333334,2.4702662037037046,1.4822081404320988
2024-10-28,11,VANGUARD 2,783.352568363182,8109.309497589447,20.54988451891404,False,-0.8857249183835637,0.4642104791518923,0.1454847,551.3920381254957,0.0518733534172683,False,2.888875,4.667,2.0,2.902833333333333,2.9723333333333333,2.25025,2.8342708333333344,2.0871631944444444
2024-10-29,11,VANGUARD 2,1517.5161015416409,8109.2924584278735,17.039161573848105,False,-0.8776087166898392,0.4793776594606945,0.1454838,551.3847762644446,0.05187351691098598,False,2.4861666666666666,4.0,1.667,2.4583749999999998,2.2917083333333337,2.888875,2.417429398148149,2.573988811728395
2024-10-30,11,VANGUARD 2,2298.3877386880195,8109.267857074143,24.601353730759,False,-0.8692328164574792,0.49440298420761813,0.1454804,551.3913255198531,0.051873752966767314,False,2.6666250000000002,4.0,0.889,2.8749583333333333,3.111041666666667,2.4861666666666666,2.913386574074075,2.721695601851852
2024-10-31,11,VANGUARD 2,2800.7974411076225,8109.255524635791,12.332438352132158,False,-0.8605996962501181,0.5092820071573356,0.1454801,551.3832199862236,0.0518738713000906,False,1.9167083333333332,3.667,0.667,1.6388749999999999,1.4305416666666666,2.6666250000000002,1.771980324074075,2.367598765432099
2024-11-01,11,VANGUARD 2,2891.9116762683607,8109.242528333728,12.996302062674658,False,-0.8517119107469189,0.5240103253675756,0.1454773,551.3948202665633,0.05187399600386565,False,1.3055,2.667,0.0,1.7222083333333333,2.0694166666666667,1.9167083333333332,2.0620873842592604,2.249151427469136
2024-11-02,11,VANGUARD 2,2552.6461610274896,8109.218282047936,24.24628579228738,False,-0.8425720899866032,0.5385835804920232,0.1454691,551.4405968548763,0.05187422865625495,False,2.3054583333333336,4.0,0.0,1.9305,1.6527916666666667,1.3055,1.402183449074075,1.7454170524691357
2024-11-03,11,VANGUARD 2,1861.2382987870249,8109.194345157378,23.936890557706647,False,-0.8331829385891785,0.5529974600700271,0.1454628,551.4712299666198,0.05187445834158451,False,1.8472083333333333,4.0,0.333,1.7360416666666667,1.6526666666666667,2.3054583333333336,1.992343750000001,1.8188715277777778
2024-11-04,11,VANGUARD 2,1051.6717194677988,8109.171540704257,22.804453121352708,False,-0.8235472349556007,0.5672476988027229,0.1454538,551.5247252569679,0.05187467716223947,False,2.5000833333333334,4.333,0.667,2.6250833333333334,2.861166666666667,1.8472083333333333,2.6717378472222233,2.022088348765432
2024-11-05,11,VANGUARD 2,571.796256009969,8109.162132493044,9.408211212758033,False,-0.8136678304455991,0.5813300798152042,0.145447,551.5718278083286,0.05187476743939503,False,2.4862499999999996,3.111,1.333,2.4862499999999996,2.333458333333333,2.5000833333333334,2.2487783564814823,2.3042866512345683
2024-11-06,11,VANGUARD 2,797.3276828421806,8109.138473395206,23.659097837480658,False,-0.8035476485339116,0.5952404359043674,0.145436,551.6408103785016,0.05187499446309749,False,2.2360416666666665,3.333,1.2223333333333333,2.4165833333333335,2.5138333333333334,2.4862499999999996,2.560760995370371,2.4937590663580247
2024-11-07,11,VANGUARD 2,1534.7595333030517,8109.115560203176,22.913192030500795,False,-0.7931896839451843,0.6089746507720486,0.1454223,551.7323244726422,0.05187521433095001,False,2.0555416666666666,3.0,1.0,1.8889166666666668,1.833375,2.2360416666666665,1.888704861111112,2.2327480709876544
2024-11-08,11,VANGUARD 2,2306.9542115815675,8109.096775962676,18.784240500281157,False,-0.7825970017677834,0.6225286602431057,0.1454085,551.8281774151064,0.05187539457982851,False,2.2777083333333334,3.7776666666666667,1.0,2.1805,2.0277083333333334,2.0555416666666666,2.068413773148149,2.172626543209877
2024-11-09,11,VANGUARD 2,2801.001874719702,8109.072321600028,24.45436264770251,False,-0.7717727365467836,0.6358984534680745,0.1454001,551.8753951321514,0.051875629239346445,False,4.1945,5.0,3.667,4.180541666666667,4.111125,2.2777083333333334,3.484948495370371,2.480689043209877
2024-11-10,11,VANGUARD 2,2888.651502185225,8109.066878733315,5.442866712655814,False,-0.7607200913564104,0.6490800741100398,0.1453886,551.9639979279091,0.0518756814683243,False,3.458458333333333,5.667,1.667,3.5557083333333335,3.4723333333333333,4.1945,3.748549768518519,3.100637345679013
2024-11-11,11,VANGUARD 2,2551.313919417634,8109.054292423211,12.586310103870346,False,-0.7494423368521954,0.6620696215153815,0.1453818,552.0083830929989,0.05187580224510854,False,2.083458333333333,3.0,1.0,2.2917916666666667,2.708458333333333,3.458458333333333,2.9272031250000006,3.386900462962963
2024-11-12,11,VANGUARD 2,1864.9014591778023,8109.044179758572,10.112664639564173,False,-0.7379428103031386,0.6748632518680403,0.1453729,552.0719111189474,0.05187589928541496,False,1.1388749999999999,1.667,0.333,1.1805833333333333,1.2639583333333333,2.083458333333333,1.5396481481481492,2.7384670138888887
2024-11-13,11,VANGUARD 2,1056.6048225196312,8109.031507142851,12.672615720475733,False,-0.7262249146041543,0.6874571793269664,0.1453617,552.1519019110046,0.05187602089123059,False,1.4722916666666668,2.667,0.333,1.5417500000000002,1.4861666666666666,1.1388749999999999,1.3286984953703713,1.9318499228395065
2024-11-14,11,VANGUARD 2,567.8938092375877,8109.025409572522,6.097570329075097,False,-0.7142921172691032,0.699847677146407,0.1453637,552.1304726430453,0.05187607940339376,False,2.361,3.667,0.333,1.999875,1.7082083333333333,1.4722916666666668,1.6558136574074085,1.5080534336419753
